docID,text
FDA-2021-N-1088-2015,Please do not insist that children have this shot.  They have already been through enough in their lives due to school shut downs. I am concerned about the side effects for them. Have seen after shot hospitalization of 3 friends. Children should not be subjected to this.  It should be the parents decision not anyone else’s.
FDA-2021-N-1088-100503,I do not think there has been nearly enough studies for anyone to demand that our young children be injected with a drug that the long term impacts are still very much unknown.  The COVID rates are on a downward trend. There’s absolutely no reason for it. You can also still get COVID and STILL have symptoms even after receiving the vaccine. It doesn’t actually prevent anything. 
FDA-2021-N-1088-112309,"Covid does not affect children negatively, nor do they spread it to others.  Vote NO to covid vaccines for kids."
FDA-2021-N-1088-75217,"It is ridiculous to approve a vaccine for children. I will not to consent to my children receiving this. We are seeing enough harmful side affects in adults, imagine what impact it will have on the developing body and mind. "
FDA-2021-N-1088-57725,Do not authorize this injection for children.  0.0007% fatality rate across all kids in America under 18 is no ground for authorizing! 
FDA-2021-N-1088-92722,Mandating vaccinations is an ethical and the head leaders of the government and the FDA should be tried for crimes against humanity.
FDA-2021-N-1088-73587,No mandate for children to have to be vaccinated.  We need long-term data on these vaccines before we use them on children 5-12.  We should still be saying NO vaccines to children 12 and under!
FDA-2021-N-1088-78213,I vehemently oppose mandating any child be required to take the Covid 19 vaccine.  This is absolute madness.  Please reject moving forward on this.
FDA-2021-N-1088-114573,"According to the actual science and the VAERS website, I believe it would be too much of a risk to give the vaccine to young children.  Their death rate is extremely low and it would be criminal to risk ruining their natural defenses by a gene therapy."
FDA-2021-N-1088-52851,"I am fully vaccinated, however I will NOT allow my children, who are otherwise vaccinated receive this vaccine. There is no long term data on the potential negative effects in 20 years, specifically reproductively speaking, and also specific to heart issues. You cannot mandate this for school; we will stand up for our children. "
FDA-2021-N-1088-96584,COVID- 19 vaccine should not be mandatory for children. The risk of COVID for children is extremely low. It is unknown what the long term side affects of the vaccine are. A parent should be able to decide if they want to vaccinate their child along with their pediatrician who knows the history of the child.  Thank you
FDA-2021-N-1088-9703,Absolutely no Covid vaccination for children whose immune system is pristine.
FDA-2021-N-1088-72608,Until there are long term studies there is no reason to administer any covid vaccine to children 5-11. 
FDA-2021-N-1088-123477,"Stop this madness you have no right based on the facts.the kids do not catch or spread covid.tge parents will fight this. And the end result will be you will all be sued and go to jail.
"
FDA-2021-N-1088-97307,This vaccine is too new to know the long term side affects and it should not be put out for our children to be experimented on. Do real trials like any other vaccine and develop it slowly and properly. The affects could be far more detrimental.
FDA-2021-N-1088-78427,"DO NOT GIVE THIS TO CHILDREN!!I JUST HAD 3 PEOPLE LOSE TEENAGERS TO CARDIAC COMPLICATIONS FROM THE VAXX...
"
FDA-2021-N-1088-59660,ABSOLUTELY NO Sars-covid-2 vaccine mandates in children.
FDA-2021-N-1088-28226,I do not agree with approving the SARS-COV-2 vaccine for EUA in children ages 5 to 18.  They have a survival rate of over 99.997% and the risks associated to the vaccine adverse events far outweigh the benefits.
FDA-2021-N-1088-75697,Vaccinating 5 year olds for COVID is completely irresponsible. They have a much greater risk of developing problems from the vaccine than they do from COVID. This is a crime against humanity. You all will be held responsible for this genocide.
FDA-2021-N-1088-63410,What basis do you have the children either spread the disease or are high risk?  Mandating a vaccine without 3 years of trail data could be detrimental to the health of our young people.  When their risk is very minimal according to all CDC data.  I will stand and fight any and all mandates on the vaccine.  Ones body is ones choice to how they care for it.  
FDA-2021-N-1088-126781,"NO, NO, a thousand times, NO!5-11 year old children have no valid medical need for this (CDC quotes a COVID-19 average survival rate for 1-19 year olds at 99.997 percent), and evidence is growing that this shot may result in serious and lasting harm - or worse. So, NO. Leave our children alone!"
FDA-2021-N-1088-88831,"Please do NOT allow this.  This is not safe for children, or anyone else for that matter."
FDA-2021-N-1088-65179,Do not risk the safety of children! We Americans should not be using our children as shields! 
FDA-2021-N-1088-30172,"FDA,
I STRONGLY DISAGREE with any mandate or any other type of coercion regarding COVID 19 vaccines for children or any person of any age.  It is NOT your place to make medical decisions for other people.  I am the parent.  I will decide what medical treatments my kids get or don't get.  NOT YOU!"
FDA-2021-N-1088-52951,Parents are responsible for the health and well being of their children.  NOT THE GOVERNMENT. Stop overreaching and remember what your true role is! Mandating a MEDICAL TRIAL for children is evil and Unconstitutional! 
FDA-2021-N-1088-115647,I am strongly against mandating vaccines for children. This must be a decision every parent must make as parents know best what is best for their children. 
